parcel_id,city,property_type_clean,last_sale_price,last_sale_date,square_feet,bedrooms,bathrooms,baths_full,baths_half,year_built,property_age,lot_size_acres,lot_size_sqft,total_rooms,property_type_encoded,property_type_target_encoded,location_median_price,location_price_per_sqft,location_sales_volume,location_level,neighborhood_median_price,neighborhood_price_per_sqft,has_neighborhood,zip_median_price,zip_price_per_sqft,zip_sales_volume,city_median_price,city_prestige_index,dist_to_train_station,dist_to_water,dist_to_downtown,dist_to_highway,assessment_total,assessment_land,assessment_building,appraised_total,appraised_land,appraised_building,assessment_to_appraisal_ratio,price_per_sqft_estimate,bedroom_to_sqft_ratio,land_to_building_ratio,effective_age
73070-N 003Z 7164,Stamford,SingleFamily,920000.0,2023-07-26,3542.0,4.0,3.5,3.0,1.0,1994.0,31.0,1.12,48787.0,9.0,1,695000.0,933000.0,301.3565891472868,141,2,900000.0,387.8748370273794,0,970000.0,311.79684988749597,411,806000.0,1.1,3.72393663293702,10.251735056848055,6.731964108414188,3.316591398663604,585430.0,273050.0,303330.0,823400.0,390070.0,433330.0,0.7109910128734516,259.7402597402597,0.001129305477131564,0.9001747271948043,31.0
73070-S 005 8538,Stamford,SingleFamily,587965.0,2023-07-26,2238.0,3.0,2.5,2.0,1.0,1996.0,29.0,0.2306,10043.0,7.0,1,695000.0,900000.0,342.5961172440046,138,1,900000.0,342.5961172440046,1,755000.0,362.4579932789246,351,806000.0,1.1,3.8683211019427897,7.272422274050648,3.6070354054504428,2.241283863878607,548520.0,270730.0,252970.0,748130.0,386750.0,361380.0,0.7331880822851643,262.718945487042,0.0013404825737265416,1.0702059532750918,29.0
15-3-9,Newtown,SingleFamily,555000.0,2023-07-26,1658.0,3.0,2.0,1.0,2.0,1997.0,28.0,2.0,87120.0,8.0,1,695000.0,615000.0,264.17525773195877,162,2,900000.0,387.8748370273794,0,600000.0,268.81720430107526,345,575000.0,0.85,6.683829665117062,26.960955193283993,5.0,6.2681343810162105,360430.0,137030.0,222760.0,513980.0,195750.0,318230.0,0.7012529670415191,334.7406513872135,0.0018094089264173703,0.6151463458430598,28.0
56060-3-52-70-0,Norwalk,SingleFamily,975000.0,2023-07-26,1920.0,3.0,2.0,2.0,0.0,1997.0,28.0,0.32,13939.0,6.0,1,695000.0,630000.0,377.6978417266187,245,1,630000.0,377.6978417266187,1,700000.0,404.6242774566474,127,665000.0,1.05,1.9177569491064337,6.599982367251201,1.5938259547560099,5.075797272436944,590120.0,243750.0,338760.0,832160.0,348220.0,483940.0,0.7091424726014228,507.8125,0.0015625,0.7195359546581651,28.0
73070-S 002 9064,Stamford,SingleFamily,650000.0,2023-07-26,1568.0,3.0,1.0,1.0,0.0,1994.0,31.0,0.218,9494.0,7.0,1,695000.0,900000.0,366.4495114006515,131,1,900000.0,366.4495114006515,1,764000.0,333.9160839160839,464,806000.0,1.1,1.021652624042372,2.4819949657888785,1.3219891406930264,1.4118558447769658,482630.0,330150.0,138330.0,669250.0,471640.0,197610.0,0.7211505416511019,414.5408163265306,0.001913265306122449,2.386684016482325,31.0
56060-2-66-36-0,Norwalk,MultiFamily_2-4,585000.0,2023-07-26,2240.0,6.0,3.0,3.0,0.0,1987.0,38.0,0.11,4791.0,10.0,4,538750.0,620000.0,360.1510310775486,224,1,620000.0,360.1510310775486,1,620000.0,369.04761904761904,311,665000.0,1.05,1.8495262170922095,6.267471685382631,2.0363620743688493,3.7867710581082292,344220.0,101350.0,242870.0,491740.0,144780.0,346960.0,0.7000040671899784,261.1607142857143,0.0026785714285714286,0.41730143698274796,38.0
0774000000,Fairfield,SingleFamily,570000.0,2023-07-25,1171.0,3.0,2.0,2.0,0.0,1984.0,41.0,0.2246,9782.0,6.0,1,695000.0,700000.0,439.0090937597993,316,2,900000.0,387.8748370273794,0,925000.0,446.42857142857144,673,800000.0,1.2,2.3203583493069577,12.007457423771456,5.0,1.9696313969788548,303660.0,237370.0,65380.0,432500.0,339100.0,93400.0,0.7021040462427746,486.76345004269854,0.0025619128949615714,3.6306209850107067,41.0
33-5-9,Newtown,SingleFamily,397000.0,2023-07-25,1209.0,3.0,1.5,1.0,1.0,1992.0,33.0,1.04,45302.0,8.0,1,695000.0,615000.0,264.17525773195877,162,2,900000.0,387.8748370273794,0,600000.0,268.81720430107526,345,575000.0,0.85,6.105366477225901,23.380612266763933,5.0,4.760674595418379,266810.0,98760.0,168040.0,381130.0,141080.0,240050.0,0.7000498517566185,328.3705541770058,0.0024813895781637717,0.5877172101880505,33.0
0461220000,Fairfield,SingleFamily,1125000.0,2023-07-25,3200.0,3.0,2.5,2.0,1.0,1985.0,40.0,0.9159,39896.0,6.0,1,695000.0,650000.0,380.1169590643275,323,2,900000.0,387.8748370273794,0,650000.0,377.35849056603774,430,800000.0,1.2,3.1084036692530352,13.147495922395507,5.0,2.2296199370607894,520520.0,273140.0,230580.0,719600.0,390200.0,329400.0,0.7233463035019455,351.5625,0.0009375,1.1845780206435945,40.0
73070-N 004 8424,Stamford,SingleFamily,937243.0,2023-07-25,2892.0,4.0,2.5,2.0,1.0,1994.0,31.0,1.3,56628.0,8.0,1,695000.0,1070000.0,312.5,161,2,900000.0,387.8748370273794,0,970000.0,311.79684988749597,411,806000.0,1.1,4.298926651443467,9.310237742836804,5.95726976250363,3.794781455316354,556910.0,264250.0,274030.0,768960.0,377490.0,391470.0,0.7242379317519767,324.08125864453666,0.0013831258644536654,0.9643104769550779,31.0
470,Milford,SingleFamily,775000.0,2023-07-25,1898.0,4.0,2.5,2.0,1.0,2013.0,12.0,0.08,3484.0,8.0,1,695000.0,430000.0,312.27305737109657,319,2,900000.0,387.8748370273794,0,495000.0,336.734693877551,736,490000.0,0.8,2.1033077502302473,12.81702430132755,5.0,5.362212092710195,337760.0,155230.0,182530.0,482510.0,221760.0,260750.0,0.7000062174877205,408.3245521601686,0.002107481559536354,0.8504355448419438,12.0
348100,Trumbull,SingleFamily,550000.0,2023-07-25,1527.0,3.0,2.0,2.0,0.0,1990.0,35.0,0.27,11761.0,6.0,1,695000.0,660000.0,292.29406554472985,211,2,900000.0,387.8748370273794,0,600000.0,323.18879612173447,672,600000.0,0.85,6.465476368697555,18.438065498085464,5.0,1.3269664606106346,261240.0,141400.0,116480.0,368400.0,202000.0,166400.0,0.7091205211726385,360.1833660772757,0.0019646365422396855,1.2139423076923077,35.0
241000,Trumbull,SingleFamily,500000.0,2023-07-25,1250.0,3.0,2.0,2.0,0.0,1995.0,30.0,0.22,9583.0,6.0,1,695000.0,660000.0,292.29406554472985,211,2,900000.0,387.8748370273794,0,600000.0,323.18879612173447,672,600000.0,0.85,6.411450862567305,18.386633166699042,5.0,1.311241856652856,251860.0,138670.0,100590.0,341800.0,198100.0,143700.0,0.7368636629607958,400.0,0.0024,1.3785664578983994,30.0
230000,Trumbull,SingleFamily,460000.0,2023-07-25,1200.0,3.0,1.0,1.0,0.0,1993.0,32.0,0.27,11761.0,5.0,1,695000.0,560000.0,328.8314738696418,249,2,900000.0,387.8748370273794,0,600000.0,323.18879612173447,672,600000.0,0.85,4.670192056738033,16.277968287467587,5.0,1.7202861920765145,247100.0,141400.0,85330.0,323900.0,202000.0,121900.0,0.7628897807965421,383.3333333333333,0.0025,1.6570959803117309,32.0
73070-S 001 2132,Stamford,SingleFamily,1050000.0,2023-07-25,2990.0,4.0,3.5,3.0,1.0,1994.0,31.0,1.0,43560.0,9.0,1,695000.0,730000.0,356.0975609756098,187,1,730000.0,356.0975609756098,1,764000.0,333.9160839160839,464,806000.0,1.1,2.832699221991235,5.760925203512976,2.5026758262790274,3.2718604712158594,613320.0,301900.0,270680.0,817970.0,431280.0,386690.0,0.7498074501509835,351.1705685618729,0.0013377926421404682,1.115339145854884,31.0
6741,Milford,SingleFamily,548000.0,2023-07-25,1494.0,3.0,2.5,2.0,1.0,2006.0,19.0,0.09,3920.0,5.0,1,695000.0,510000.0,334.42622950819674,334,2,900000.0,387.8748370273794,0,495000.0,336.734693877551,736,490000.0,0.8,2.439204767780595,14.187635426481137,5.0,9.136928132612354,258950.0,103260.0,152410.0,365240.0,147510.0,217730.0,0.7089858723031431,366.80053547523426,0.002008032128514056,0.6775145987796076,19.0
2023-6,Bridgeport,MultiFamily_2-4,355555.0,2023-07-25,2750.0,4.0,3.0,3.0,0.0,1985.0,40.0,0.1148,4999.0,8.0,4,538750.0,320000.0,156.135642839717,394,2,900000.0,387.8748370273794,0,340000.0,219.2134107027724,278,370000.0,0.65,1.637711951635734,13.85016899115869,1.3986676369343476,1.1967452777078336,186970.0,41550.0,141410.0,261380.0,59360.0,202020.0,0.7153186930905195,129.29272727272726,0.0014545454545454545,0.29382646206067464,40.0
56060-5-42-50-0,Norwalk,MultiFamily_2-4,499000.0,2023-07-25,1620.0,2.0,2.0,2.0,0.0,2003.0,22.0,0.17,7404.0,6.0,4,538750.0,595000.0,387.8748370273794,271,1,595000.0,387.8748370273794,1,655000.0,384.38967136150234,329,665000.0,1.05,1.315028071768598,9.38805910244205,1.6106049966963794,3.66021273984245,385100.0,148950.0,234700.0,548070.0,212790.0,335280.0,0.7026474720382433,308.0246913580247,0.0012345679012345679,0.6346399659139327,22.0
0285630000,Fairfield,SingleFamily,530000.0,2023-07-25,2594.0,3.0,2.0,2.0,0.0,1980.0,45.0,0.2376,10349.0,7.0,1,695000.0,650000.0,380.1169590643275,323,2,900000.0,387.8748370273794,0,650000.0,377.35849056603774,430,800000.0,1.2,3.072145740622413,13.828520200732854,5.0,1.92035539919857,339430.0,187460.0,149450.0,481300.0,267800.0,213500.0,0.7052358196551007,204.3176561295297,0.001156515034695451,1.2543325526932085,45.0
73070-W 089 9478,Stamford,SingleFamily,2275000.0,2023-07-25,4107.0,4.0,4.5,4.0,1.0,2008.0,17.0,1.28,55756.0,9.0,1,695000.0,825000.0,356.67963683527887,197,2,900000.0,387.8748370273794,0,764000.0,333.9160839160839,464,806000.0,1.1,3.7377719131975087,6.340636722722792,3.454764791625867,4.051240176355009,1035900.0,327280.0,649920.0,1395990.0,467530.0,928460.0,0.7420540261749726,553.9323106890674,0.0009739469198928658,0.5035696701132447,17.0
73070-N 036 3856,Stamford,SingleFamily,1350000.0,2023-07-25,2777.0,4.0,3.5,3.0,1.0,1992.0,33.0,4.04,175982.0,9.0,1,695000.0,1070000.0,312.5,161,2,900000.0,387.8748370273794,0,970000.0,311.79684988749597,411,806000.0,1.1,4.420715773003217,9.73817716039256,6.422318501556545,3.9711697637038412,713880.0,364160.0,272350.0,909300.0,520230.0,389070.0,0.785087429891125,486.13611811307163,0.0014404033129276198,1.337102992472921,33.0
2424-83,Bridgeport,SingleFamily,370000.0,2023-07-25,1152.0,4.0,1.0,1.0,0.0,1988.0,37.0,0.1501,6538.0,8.0,1,695000.0,380000.0,264.43980514961726,456,2,900000.0,387.8748370273794,0,372000.0,268.1081081081081,698,370000.0,0.65,2.593737543332763,14.697970653236915,1.9257717258496092,0.33071360422098905,163640.0,71540.0,92100.0,233770.0,102200.0,131570.0,0.7000042777088591,321.18055555555554,0.003472222222222222,0.7767643865363735,37.0
2110-9,Bridgeport,MultiFamily_2-4,420000.0,2023-07-24,2808.0,5.0,3.0,3.0,0.0,1982.0,43.0,0.0918,3999.0,8.0,4,538750.0,365000.0,258.86524822695037,333,2,900000.0,387.8748370273794,0,372000.0,268.1081081081081,698,370000.0,0.65,1.3115929979078553,13.48981680424734,0.6415590636004909,0.08957713374186937,190330.0,63810.0,119990.0,262560.0,91150.0,171410.0,0.7249009750152346,149.57264957264957,0.0017806267806267807,0.5317943161930161,43.0
2269-9A,Bridgeport,SingleFamily,435000.0,2023-07-24,1567.0,3.0,2.0,2.0,0.0,2002.0,23.0,0.1643,7156.0,7.0,1,695000.0,380000.0,264.43980514961726,456,2,900000.0,387.8748370273794,0,372000.0,268.1081081081081,698,370000.0,0.65,2.2205853087948877,14.10162647523638,1.522685969853005,0.6167197272041847,184130.0,77460.0,106490.0,262790.0,110660.0,152130.0,0.7006735416111725,277.6005105296745,0.0019144862795149968,0.7273922434031365,23.0
1730370000,Fairfield,SingleFamily,1425000.0,2023-07-24,2288.0,4.0,3.0,3.0,0.0,1984.0,41.0,2.0,87120.0,8.0,1,695000.0,908500.0,383.0908707569049,160,1,908500.0,383.0908707569049,1,925000.0,446.42857142857144,673,800000.0,1.2,2.6564199210119934,12.042022161350054,5.0,4.335392330261101,524510.0,367570.0,149100.0,738100.0,525100.0,213000.0,0.7106218669556971,622.8146853146853,0.0017482517482517483,2.465258215962441,41.0
1841920000,Fairfield,SingleFamily,2100000.0,2023-07-24,2716.0,3.0,3.5,3.0,1.0,2020.0,5.0,0.5148,22423.0,7.0,1,695000.0,1050000.0,510.4521147301896,251,1,1050000.0,510.4521147301896,1,925000.0,446.42857142857144,673,800000.0,1.2,1.148983169730124,8.863679430556097,5.0,2.3441573620736733,933590.0,427700.0,502740.0,1329200.0,611000.0,718200.0,0.7023698465242251,773.1958762886597,0.0011045655375552283,0.8507379560011139,5.0
2384-22,Bridgeport,SingleFamily,264000.0,2023-07-24,1358.0,3.0,1.5,1.0,1.0,1988.0,37.0,0.1442,6282.0,6.0,1,695000.0,380000.0,264.43980514961726,456,2,900000.0,387.8748370273794,0,372000.0,268.1081081081081,698,370000.0,0.65,2.7225442416921504,14.517230635459654,2.024809245458377,0.8872192328254869,149810.0,74290.0,75240.0,213620.0,106130.0,107490.0,0.7012920138563805,194.40353460972017,0.0022091310751104565,0.9873737373737373,37.0
73070-E 008 1312,Stamford,SingleFamily,600000.0,2023-07-24,2067.0,3.0,2.0,2.0,0.0,1994.0,31.0,0.2416,10525.0,7.0,1,695000.0,900000.0,366.4495114006515,131,1,900000.0,366.4495114006515,1,764000.0,333.9160839160839,464,806000.0,1.1,1.4177146422373101,2.8948612388526698,1.4459031123847996,0.7735844344523457,537150.0,372620.0,157300.0,757020.0,532310.0,224710.0,0.7095585321391773,290.2757619738752,0.001451378809869376,2.3688493324856963,31.0
619200,Trumbull,SingleFamily,730000.0,2023-07-24,2800.0,4.0,2.5,2.0,1.0,2008.0,17.0,2.06,89733.0,8.0,1,695000.0,581050.0,319.34597416872765,220,2,900000.0,387.8748370273794,0,599000.0,386.4516129032258,7,600000.0,0.85,5.966930881154999,18.821697724730697,5.0,1.0005268316874094,379190.0,139230.0,212870.0,503000.0,198900.0,304100.0,0.7538568588469184,260.7142857142857,0.0014285714285714286,0.6540611640907597,17.0
11655,Milford,SingleFamily,200000.0,2023-07-24,990.0,2.0,1.0,1.0,0.0,2006.0,19.0,0.21,9147.0,5.0,1,695000.0,510000.0,334.42622950819674,334,2,900000.0,387.8748370273794,0,495000.0,336.734693877551,736,490000.0,0.8,1.117989756262684,14.837278622078905,5.0,8.030542571794541,223030.0,98600.0,124430.0,318600.0,140850.0,177750.0,0.7000313873195229,202.02020202020202,0.00202020202020202,0.7924134051273809,19.0
73070-E 001 9528,Stamford,SingleFamily,924000.0,2023-07-24,2780.0,3.0,3.0,3.0,0.0,1994.0,31.0,1.83,79714.0,9.0,1,695000.0,1070000.0,312.5,161,2,900000.0,387.8748370273794,0,970000.0,311.79684988749597,411,806000.0,1.1,5.512139342694051,10.99126173595495,7.971134753477877,4.971979483836719,546950.0,277220.0,228220.0,722060.0,396030.0,326030.0,0.7574855275184887,332.37410071942446,0.001079136690647482,1.2147051091052494,31.0
8777,Milford,SingleFamily,485000.0,2023-07-24,1356.0,2.0,1.5,1.0,1.0,2000.0,25.0,0.11,4791.0,5.0,1,695000.0,510000.0,334.42622950819674,334,2,900000.0,387.8748370273794,0,495000.0,336.734693877551,736,490000.0,0.8,1.6156628348020703,14.451028151191927,5.0,8.356575753969508,238130.0,113040.0,122660.0,336720.0,161490.0,175230.0,0.7072047992397243,357.66961651917404,0.0014749262536873156,0.9215718245556824,25.0
211-11,Bridgeport,MultiFamily_2-4,380000.0,2023-07-24,2353.0,6.0,2.0,2.0,0.0,1982.0,43.0,0.1949,8488.0,10.0,4,538750.0,409500.0,168.93564356435644,453,2,900000.0,387.8748370273794,0,420000.0,161.66281755196306,202,370000.0,0.65,2.040003898790674,11.25676439761476,2.0823017649968447,1.0248040937192116,156589.0,61139.0,95450.0,223702.0,87342.0,136360.0,0.6999892714414713,161.49596260093497,0.0025499362515937103,0.6405343111576742,43.0
56060-5-79-32-0,Norwalk,SingleFamily,975000.0,2023-07-24,2358.0,3.0,3.0,2.0,2.0,1997.0,28.0,0.6,26136.0,7.0,1,695000.0,1100000.0,501.5959872321021,127,1,1100000.0,501.5959872321021,1,2050000.0,620.0846944948578,495,665000.0,1.05,1.2078142113952213,5.727916872169885,3.1336655824826227,2.6586195542549262,639200.0,282000.0,341300.0,890420.0,402850.0,487570.0,0.7178634801554322,413.48600508905855,0.001272264631043257,0.8262525637269265,28.0
73070-W 025 4823,Stamford,SingleFamily,731000.0,2023-07-24,1834.0,3.0,2.0,2.0,0.0,1988.0,37.0,0.1643,7155.0,7.0,1,695000.0,689500.0,381.5716657443276,149,1,689500.0,381.5716657443276,1,671000.0,389.21113689095125,131,806000.0,1.1,2.7308848272755863,6.159805870619934,2.666631095171779,0.9911636896568154,378460.0,230570.0,137220.0,525420.0,329390.0,196030.0,0.7202999505157779,398.5823336968375,0.0016357688113413304,1.6802944177233639,37.0
56060-3-17-102-0,Norwalk,MultiFamily_2-4,720000.0,2023-07-24,2254.0,4.0,2.0,2.0,0.0,1991.0,34.0,0.14,6098.0,10.0,4,538750.0,630000.0,377.6978417266187,245,1,630000.0,377.6978417266187,1,700000.0,404.6242774566474,127,665000.0,1.05,1.3747446047389316,7.518558936228054,0.8111098504458457,5.132695645923491,474340.0,170350.0,299230.0,670830.0,243360.0,427470.0,0.7070941967413503,319.4321206743567,0.001774622892635315,0.5692945226080273,34.0
1282730000,Fairfield,SingleFamily,740000.0,2023-07-24,1716.0,4.0,2.0,1.0,2.0,1983.0,42.0,0.1696,7388.0,8.0,1,695000.0,700000.0,439.0090937597993,316,2,900000.0,387.8748370273794,0,925000.0,446.42857142857144,673,800000.0,1.2,1.0421284365144021,10.801884466310128,5.0,2.388912829275114,352450.0,229880.0,119280.0,498800.0,328400.0,170400.0,0.7065958299919808,431.23543123543124,0.002331002331002331,1.9272300469483568,42.0
56060-1-6-99-0,Norwalk,SingleFamily,488000.0,2023-07-24,1199.0,3.0,1.0,1.0,0.0,1991.0,34.0,0.16,6969.0,6.0,1,695000.0,726000.0,358.69565217391306,159,2,900000.0,387.8748370273794,0,655000.0,384.38967136150234,329,665000.0,1.05,0.5003324684051145,7.653742576163232,1.0129284008360557,3.7388658340866243,292380.0,133610.0,156380.0,414270.0,190870.0,223400.0,0.7057715982330365,407.00583819849874,0.0025020850708924102,0.8543931449034403,34.0
38-8-8-LT-1,Newtown,SingleFamily,410000.0,2023-07-24,974.0,2.0,1.0,1.0,0.0,1992.0,33.0,0.46,20037.0,4.0,1,695000.0,490000.0,309.7345132743363,167,2,900000.0,387.8748370273794,0,555000.0,284.32377049180326,299,575000.0,0.85,9.602928219345642,29.430647232774305,5.0,3.6926436021488485,214820.0,66150.0,141410.0,296520.0,94500.0,202020.0,0.7244705247538109,420.94455852156057,0.002053388090349076,0.4677886995262004,33.0
73070-N 008 4816,Stamford,SingleFamily,555000.0,2023-07-24,1182.0,3.0,1.0,1.0,0.0,1992.0,33.0,0.144,6273.0,6.0,1,695000.0,689500.0,381.5716657443276,149,1,689500.0,381.5716657443276,1,671000.0,389.21113689095125,131,806000.0,1.1,2.986883865561599,6.501012596180658,2.9390656876638133,1.141447792947048,329640.0,220250.0,105750.0,465710.0,314640.0,151070.0,0.7078224646239076,469.5431472081218,0.0025380710659898475,2.08274231678487,33.0
73070-E 003 4160,Stamford,SingleFamily,795000.0,2023-07-24,2126.0,4.0,3.0,3.0,0.0,1998.0,27.0,0.2116,9215.0,8.0,1,695000.0,689500.0,381.5716657443276,149,1,689500.0,381.5716657443276,1,671000.0,389.21113689095125,131,806000.0,1.1,3.4159872118454824,6.858645290830289,3.2195414910040494,1.443315790230315,472820.0,244690.0,213150.0,654050.0,349550.0,304500.0,0.7229110924241265,373.9416745061148,0.0018814675446848542,1.1479709125029323,27.0
51-8-32-LT-20,Newtown,SingleFamily,785000.0,2023-07-24,5095.0,5.0,3.5,3.0,1.0,1997.0,28.0,2.14,93218.0,9.0,1,695000.0,632500.0,259.32759327593277,148,2,900000.0,387.8748370273794,0,555000.0,284.32377049180326,299,575000.0,0.85,12.079473240493352,28.937758254339265,5.0,1.1737092572403185,636650.0,132960.0,463110.0,851530.0,189950.0,661580.0,0.7476542223996806,154.07262021589793,0.0009813542688910696,0.2871024162725918,28.0
839400,Trumbull,SingleFamily,490000.0,2023-07-21,1799.0,3.0,2.0,2.0,0.0,1995.0,30.0,0.36,15681.0,8.0,1,695000.0,581050.0,319.34597416872765,220,2,900000.0,387.8748370273794,0,600000.0,323.18879612173447,672,600000.0,0.85,3.6416469012839907,15.989538336607168,5.0,0.9457666399924847,238280.0,109270.0,125160.0,334900.0,156100.0,178800.0,0.711495968945954,272.3735408560311,0.0016675931072818232,0.8730425055928411,30.0
73070-N 001 9087,Stamford,SingleFamily,1050000.0,2023-07-21,4463.0,4.0,4.5,4.0,1.0,2012.0,13.0,0.2383,10378.0,10.0,1,695000.0,730000.0,356.0975609756098,187,1,730000.0,356.0975609756098,1,755000.0,362.4579932789246,351,806000.0,1.1,2.8468296098342787,6.025993642367553,2.4085683771223705,2.463827202920754,801150.0,241370.0,535190.0,1109370.0,344820.0,764550.0,0.7221666351172287,235.26775711404883,0.0008962581223392337,0.4509987107382425,13.0
05803700,Monroe,SingleFamily,522000.0,2023-07-21,1517.0,4.0,2.0,2.0,0.0,1996.0,29.0,0.75,32670.0,7.0,1,695000.0,522500.0,257.5160177427304,68,2,900000.0,387.8748370273794,0,561000.0,246.05263157894737,320,560000.0,0.75,7.332233956623674,22.78323390580011,5.0,3.0006571105317903,321060.0,95060.0,226000.0,458700.0,135800.0,322900.0,0.6999345977763244,344.10019775873434,0.0026367831245880024,0.4206194690265487,29.0
1480310000,Fairfield,SingleFamily,995000.0,2023-07-21,2064.0,3.0,2.0,2.0,0.0,1990.0,35.0,2.9,126324.0,6.0,1,695000.0,908500.0,383.0908707569049,160,1,908500.0,383.0908707569049,1,925000.0,446.42857142857144,673,800000.0,1.2,2.166618450883407,11.889698904385419,5.0,3.6281574495369284,816130.0,594510.0,186200.0,1115300.0,849300.0,266000.0,0.7317582713171344,482.0736434108527,0.0014534883720930232,3.192857142857143,35.0
06700502,Monroe,SingleFamily,750000.0,2023-07-21,3051.0,3.0,4.0,4.0,0.0,2005.0,20.0,2.11,91911.0,8.0,1,695000.0,522500.0,257.5160177427304,68,2,900000.0,387.8748370273794,0,561000.0,246.05263157894737,320,560000.0,0.75,5.777366054274787,22.95015803326892,5.0,4.840642214236368,554730.0,112630.0,442100.0,792400.0,160900.0,631500.0,0.7000630994447249,245.82104228121926,0.0009832841691248771,0.25476136620674056,20.0
121098K0000,Fairfield,SingleFamily,1030000.0,2023-07-21,3806.0,5.0,2.5,2.0,1.0,1997.0,28.0,0.5526,24072.0,10.0,1,695000.0,908500.0,383.0908707569049,160,1,908500.0,383.0908707569049,1,925000.0,446.42857142857144,673,800000.0,1.2,2.888639698767936,12.729835764257487,5.0,3.2894107036064213,588000.0,216720.0,347270.0,805700.0,309600.0,496100.0,0.7298001737619462,270.62532842879665,0.0013137151865475565,0.6240677282805885,28.0
21-1-28,Newtown,SingleFamily,365000.0,2023-07-21,1350.0,3.0,2.0,2.0,0.0,1993.0,32.0,2.12,92347.0,6.0,1,695000.0,600000.0,268.81720430107526,169,2,900000.0,387.8748370273794,0,600000.0,268.81720430107526,345,575000.0,0.85,7.662179759367267,31.51896571174867,5.0,6.588204055464786,304660.0,132820.0,171840.0,435220.0,189740.0,245480.0,0.7000137861311521,270.3703703703704,0.0022222222222222222,0.7729283054003724,32.0
56060-5-6-71-0,Norwalk,SingleFamily,370000.0,2023-07-21,908.0,2.0,1.0,1.0,0.0,1971.0,54.0,0.11,4791.0,4.0,1,695000.0,630000.0,377.6978417266187,245,1,630000.0,377.6978417266187,1,645000.0,389.96372430471587,463,665000.0,1.05,1.3485936786620463,8.265403878130094,0.6644014206471592,5.226428507052816,257000.0,152030.0,104970.0,367140.0,217180.0,149960.0,0.7000054475132103,407.488986784141,0.0022026431718061676,1.448318567209679,54.0
0284190000,Fairfield,SingleFamily,760000.0,2023-07-21,2736.0,3.0,3.5,3.0,1.0,1985.0,40.0,0.5702,24840.0,9.0,1,695000.0,650000.0,380.1169590643275,323,2,900000.0,387.8748370273794,0,650000.0,377.35849056603774,430,800000.0,1.2,3.0348776991824886,13.979513982083752,5.0,1.7896646599581345,406210.0,247870.0,154910.0,575400.0,354100.0,221300.0,0.7059610705596107,277.77777777777777,0.0010964912280701754,1.6000903750564843,40.0
2460100000,Fairfield,SingleFamily,1221329.0,2023-07-21,2072.0,4.0,2.5,2.0,1.0,1990.0,35.0,1.01,43994.0,7.0,1,695000.0,1401500.0,399.45845803049735,76,2,900000.0,387.8748370273794,0,1265000.0,493.17738791423,87,800000.0,1.2,2.428601941773687,10.3836032993051,5.0,5.1380382631677435,638540.0,398510.0,210490.0,870000.0,569300.0,300700.0,0.7339540229885058,589.4444980694981,0.0019305019305019305,1.893249085467243,35.0
4047,Milford,SingleFamily,405000.0,2023-07-21,1428.0,4.0,2.0,2.0,0.0,2006.0,19.0,0.11,4791.0,7.0,1,695000.0,430000.0,312.27305737109657,319,2,900000.0,387.8748370273794,0,495000.0,336.734693877551,736,490000.0,0.8,2.197970533073311,13.822680587361155,5.0,5.6544832539437095,222590.0,90440.0,132150.0,317990.0,129200.0,188790.0,0.699990565741061,283.61344537815125,0.0028011204481792717,0.6843738176314794,19.0
73070-E 017 8262,Stamford,SingleFamily,735500.0,2023-07-21,2577.0,3.0,3.0,3.0,0.0,1992.0,33.0,0.74,32234.0,6.0,1,695000.0,730000.0,356.0975609756098,187,1,730000.0,356.0975609756098,1,764000.0,333.9160839160839,464,806000.0,1.1,1.8889796437929087,4.909475140208393,1.575293653537868,2.883597229623547,476500.0,293870.0,167220.0,658700.0,419810.0,238890.0,0.7233945650523759,285.40939076445477,0.0011641443538998836,1.757385480205717,33.0
1231690000,Fairfield,SingleFamily,1305000.0,2023-07-21,2943.0,4.0,3.5,3.0,1.0,2006.0,19.0,1.45,63162.0,8.0,1,695000.0,908500.0,383.0908707569049,160,1,908500.0,383.0908707569049,1,925000.0,446.42857142857144,673,800000.0,1.2,2.5619722024198484,12.436381807924263,5.0,2.969603424691769,704550.0,336840.0,363650.0,1000700.0,481200.0,519500.0,0.7040571599880084,443.4250764525994,0.0013591573224600749,0.9262752646775746,19.0
43-2-25,Newtown,SingleFamily,379000.0,2023-07-20,1382.0,3.0,2.0,2.0,0.0,1997.0,28.0,0.52,22651.0,7.0,1,695000.0,490000.0,309.7345132743363,167,2,900000.0,387.8748370273794,0,555000.0,284.32377049180326,299,575000.0,0.85,10.140863838015147,29.875199716253483,5.0,3.2656698592973044,254290.0,66840.0,181340.0,354540.0,95490.0,259050.0,0.7172392395780448,274.24023154848044,0.002170767004341534,0.3685893900959524,28.0
2023-23,Bridgeport,SingleFamily,240000.0,2023-07-20,905.0,2.0,1.0,1.0,0.0,1982.0,43.0,0.1873,8160.0,5.0,1,695000.0,320000.0,156.135642839717,394,2,900000.0,387.8748370273794,0,340000.0,219.2134107027724,278,370000.0,0.65,1.6484581769798339,13.852376794212304,1.4177686390282007,1.2203495239504036,93960.0,38980.0,52620.0,130850.0,55680.0,75170.0,0.7180741306839893,265.1933701657459,0.0022099447513812156,0.7407829722538959,43.0
